id,wikidata_id,name,gender,birthdate,birthplace,latitude,longitude,pcs_id,weight_kg,height_m,total_wins,current_team,wikipedia_url,fetched_at
1166,Q1723927,Ole Højlund Pedersen,mand,1943-02-17,Aarhus,56.156388888,10.209722222,226590,80.0,1.76,0,,https://pt.wikipedia.org/wiki/Ole_H%C3%B8jlund_Pedersen,2026-04-06T17:05:10.649803+00:00
569,Q16583983,Ole Krøier,mand,1940-05-22,Danmark,56.0,10.0,,,,0,,https://pl.wikipedia.org/wiki/Ole_Kr%C3%B8ier,2026-04-06T15:50:01.217116+00:00
570,Q80800862,Ole Pingel,mand,1938-08-17,Helsingør,56.036,12.6106,,,,0,,https://de.wikipedia.org/wiki/Ole_Pingel,2026-04-06T15:50:01.217116+00:00
1167,Q581376,Ole Ritter,mand,1941-08-29,Slagelse,55.400833333,11.35,169802,74.0,1.78,0,,https://vo.wikipedia.org/wiki/Ole_Ritter,2026-04-06T17:05:21.175462+00:00
1168,Q115620349,Oliver Juul Mortensen,mand,2004-03-20,Svendborg,55.059722222,10.61,270682,62.0,1.72,0,,"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D1%82%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9E%D0%BB%D0%B8%D0%B2%D0%B5%D1%80",2026-04-06T17:05:31.871267+00:00
1169,Q64785950,Oliver Knudsen,mand,1999-01-08,Silkeborg,56.166666666,9.55,268931,59.0,1.73,0,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BD%D1%83%D0%B4%D1%81%D0%B5%D0%BD,_%D0%9E%D0%BB%D0%B8%D0%B2%D0%B5%D1%80",2026-04-06T17:05:42.397956+00:00
1170,Q109367709,Oliver Søndergaard,mand,2003-06-19,Silkeborg,56.166666666,9.55,253153,,,0,,https://da.wikipedia.org/wiki/Oliver_S%C3%B8ndergaard,2026-04-06T17:05:52.814746+00:00
1171,Q104647440,Oliver Vedersø Sølvhøj,mand,2002-04-20,Odder,55.9725,10.149722222,324122,77.0,1.85,0,,"https://ru.wikipedia.org/wiki/%D0%A1%D1%91%D0%BB%D1%8C%D0%B2%D1%85%D1%91%D0%B9,_%D0%9E%D0%BB%D0%B8%D0%B2%D0%B5%D1%80_%D0%92%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D1%91",2026-04-06T17:06:03.454691+00:00
1172,Q43019831,Oliver Wulff Frederiksen,mand,2000-10-11,Greve Strand,55.582222222,12.288888888,207958,,,0,,https://fr.wikipedia.org/wiki/Oliver_Wulff,2026-04-06T17:06:14.193896+00:00
1173,Q19958217,Olivia Overskov Jakobsen,kvinde,1996-09-29,,,,192947,,,0,,https://en.wikipedia.org/wiki/Olivia_Overskov_Jakobsen,2026-04-06T17:06:24.641792+00:00
1174,Q110490132,Olympia Norrid-Mortensen,kvinde,2005-03-20,Hornbæk,56.0875,12.4587,279550,,,0,,https://da.wikipedia.org/wiki/Olympia_Bianca_Norrid-Mortensen,2026-04-06T17:06:35.777630+00:00
1175,Q113455,Orla Jørgensen,mand,1904-05-25,Gentofte Kommune,55.750472,12.552073,246782,,,0,,https://uk.wikipedia.org/wiki/%D0%9E%D1%80%D0%BB%D0%B0_%D0%84%D1%80%D2%91%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,2026-04-06T17:06:46.198143+00:00
580,Q779622,Orla Nord,mand,1875-09-30,Danmark,56.0,10.0,,,,0,,https://pl.wikipedia.org/wiki/Orla_Nord,2026-04-06T15:50:01.217116+00:00
1176,Q102352987,Oscar Bluhm,mand,2002-01-03,Sorø,55.4366,11.5592,240732,,,0,,https://da.wikipedia.org/wiki/Oscar_Bluhm,2026-04-06T17:06:56.761959+00:00
1177,Q119828926,Oskar Louw Larsen,mand,2007-12-27,Roskilde,55.641666666,12.080833333,294143,,,0,,https://da.wikipedia.org/wiki/Oskar_Louw_Larsen,2026-04-06T17:07:07.275617+00:00
1178,Q109553309,Oskar Winkler,mand,2000-03-28,Roskilde,55.641666666,12.080833333,242838,,,0,,https://fr.wikipedia.org/wiki/Oskar_Winkler,2026-04-06T17:07:17.719043+00:00
1179,Q16071088,Otto Jensen,mand,1893-01-01,Herning,56.136111111,8.976666666,253371,,,0,,https://pt.wikipedia.org/wiki/Otto_Jensen,2026-04-06T17:07:28.320531+00:00
1180,Q63614833,Otto Olsen,mand,1928-02-06,København,55.676111111,12.568888888,246621,,,0,,https://da.wikipedia.org/wiki/Otto_Olsen_(cykelrytter),2026-04-06T17:07:39.489507+00:00
1181,Q112650160,Otto Schultz Jølving,mand,2006-09-25,Middelfart,55.505833333,9.730555555,282371,,,0,,https://da.wikipedia.org/wiki/Otto_Schultz_J%C3%B8lving,2026-04-06T17:07:50.146142+00:00
587,Q63484444,Ove Claus Hansen,mand,1926-01-02,,,,,,,0,,https://da.wikipedia.org/wiki/Ove_Claus_Hansen,2026-04-06T15:50:01.217116+00:00
1182,Q18358890,Ove Jensen,mand,1947-09-03,Region Midtjylland,56.166666666,9.5,246260,74.0,1.88,0,,https://pt.wikipedia.org/wiki/Ove_Jensen,2026-04-06T17:08:00.990814+00:00
589,Q1302305,Ove Krogh Rants,mand,1925-08-14,København,55.676111111,12.568888888,,,,0,,https://pt.wikipedia.org/wiki/Ove_Krogh_Rants,2026-04-06T15:50:01.217116+00:00
590,Q460255,Palle Lykke Jensen,mand,1936-11-04,Ringe,55.236944444,10.479444444,,,,0,,https://vo.wikipedia.org/wiki/Palle_Lykke,2026-04-06T15:50:01.217116+00:00
1183,Q109575722,Patrick Boje Frydkjær,mand,2005-03-19,Fensmark,55.2778,11.805,270691,,,0,,https://fr.wikipedia.org/wiki/Patrick_Frydkj%C3%A6r,2026-04-06T17:08:11.415049+00:00
1184,Q3369344,Patrick Clausen,mand,1990-07-02,Hvidovre,55.6564,12.4686,139740,,,0,,https://da.wikipedia.org/wiki/Patrick_Clausen,2026-04-06T17:08:21.939469+00:00
1185,Q124538385,Paw Kragh,mand,2005-03-05,,,,302782,,,0,,"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B3,_%D0%9F%D0%B0%D0%B2",2026-04-06T17:08:32.433012+00:00
594,Q338293,Peder Pedersen,mand,1945-11-03,Nørre Nærå,55.5728093,10.2849457,,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%9F%D0%B5%D0%B4%D0%B5%D1%80",2026-04-06T15:50:01.217116+00:00
1186,Q109370536,Pelle Køster,mand,2003-04-25,København,55.676111111,12.568888888,260764,72.0,1.88,0,,https://fr.wikipedia.org/wiki/Pelle_K%C3%B8ster,2026-04-06T17:08:42.875097+00:00
1187,Q99178930,Per Bausager,mand,1956-09-06,Roskilde,55.641666666,12.080833333,175457,,,0,,https://fr.wikipedia.org/wiki/Per_Bausager,2026-04-06T17:08:53.630250+00:00
597,Q20015992,Per Kærsgaard Laursen,mand,1955-11-07,København,55.676111111,12.568888888,,,,0,,https://pt.wikipedia.org/wiki/Per_K%C3%A6rsgaard_Laursen,2026-04-06T15:50:01.217116+00:00
598,Q861570,Per Lyngemark,mand,1941-05-23,Frederiksberg,55.6779,12.5327,,,,0,,https://vo.wikipedia.org/wiki/Per_Lyngemark,2026-04-06T15:50:01.217116+00:00
1188,Q118610416,Per Nørup-Hansen,mand,1944-02-17,,,,259088,,,0,,https://de.wikipedia.org/wiki/Per_N%C3%B8rup-Hansen,2026-04-06T17:09:04.195603+00:00
1189,Q3050251,Per Pedersen,mand,1964-04-05,Vestervig,56.7631,8.3169,167997,,,0,,https://pt.wikipedia.org/wiki/Per_Pedersen,2026-04-06T17:09:14.701872+00:00
601,Q111913507,Per Rydicher,mand,1950-12-04,,,,,,,0,,https://de.wikipedia.org/wiki/Per_Rydicher,2026-04-06T15:50:01.217116+00:00
1190,Q20982531,Per Sandahl Jørgensen,mand,1953-08-02,Skive,56.566666666,9.026944444,249027,78.0,1.85,0,,https://pt.wikipedia.org/wiki/Per_Sandahl_J%C3%B8rgensen,2026-04-06T17:09:26.473724+00:00
603,Q17626759,Per Sarto Jørgensen,mand,1944-03-03,Region Midtjylland,56.166666666,9.5,,,,0,,https://pt.wikipedia.org/wiki/Per_Sarto_J%C3%B8rgensen,2026-04-06T15:50:01.217116+00:00
604,Q125862167,Pernille Hansen,kvinde,,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BD%D1%81%D0%B5%D0%BD,_%D0%9F%D0%B5%D1%80%D0%BD%D0%B8%D0%BB%D0%BB%D0%B5",2026-04-06T15:50:01.217116+00:00
1191,Q55422500,Pernille Langelund Jakobsen,kvinde,1979-12-29,,,,130065,,,0,,https://fr.wikipedia.org/wiki/Pernille_Langelund_Jakobsen,2026-04-06T17:09:37.096495+00:00
1192,Q25920437,Pernille Mathiesen,kvinde,1997-10-05,Holstebro,56.358055555,8.6175,179877,71.0,1.84,0,,https://nl.wikipedia.org/wiki/Pernille_Mathiesen,2026-04-06T17:09:47.553406+00:00
607,Q125855779,Peter Bech,mand,1976-10-01,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA,_%D0%9F%D0%B5%D1%82%D0%B5%D1%80",2026-04-06T15:50:01.217116+00:00
608,Q27107409,Peter Clausen,mand,1964-04-13,Rødovre,55.6811,12.4558,,,,0,,https://en.wikipedia.org/wiki/Peter_Clausen,2026-04-06T15:50:01.217116+00:00
609,Q106588628,Peter Ellegaard,mand,1958-01-01,,,,,,,0,,https://de.wikipedia.org/wiki/Peter_Ellegaard,2026-04-06T15:50:01.217116+00:00
1193,Q2108695,Peter Meinert,mand,1966-05-24,Grenaa,56.413333333,10.875833333,113604,73.0,1.9,0,,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BB%D1%8C%D1%81%D0%B5%D0%BD,_%D0%9F%D0%B5%D1%82%D0%B5%D1%80_%D0%9C%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D1%82",2026-04-06T17:09:58.234277+00:00
1194,Q350311,Peter Riis Andersen,mand,1980-07-25,,,,116309,67.0,1.76,0,,https://sv.wikipedia.org/wiki/Peter_Riis_Andersen,2026-04-06T17:10:08.774307+00:00
1195,Q112755895,Peter Øxenberg Hansen,mand,2005-10-23,Nørreby,55.5931,10.2558,291410,69.0,1.91,0,,https://da.wikipedia.org/wiki/Peter_%C3%98xenberg,2026-04-06T17:10:19.616178+00:00
1196,Q1485324,Philip Nielsen,mand,1987-08-31,,,,165025,,,0,,https://en.wikipedia.org/wiki/Philip_Nielsen,2026-04-06T17:10:30.180225+00:00
1197,Q108133219,Phillip Mathiesen,mand,2003-03-01,Valby,55.6614,12.5167,260798,,,0,,https://fr.wikipedia.org/wiki/Phillip_Mathiesen,2026-04-06T17:10:40.732080+00:00
1198,Q17180965,Poul Bergenhammer Sørensen,mand,1906-08-03,Maribo,54.7753,11.5035,246785,,,0,,https://de.wikipedia.org/wiki/Poul_S%C3%B8rensen_(Radsportler),2026-04-06T17:10:52.175721+00:00
616,Q2108208,Preben Isaksson,mand,1943-01-22,København,55.676111111,12.568888888,,,,0,,https://uk.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B1%D0%B5%D0%BD_%D0%86%D1%81%D0%B0%D0%BA%D1%81%D1%81%D0%BE%D0%BD,2026-04-06T15:50:01.217116+00:00
617,Q7239363,Preben Lundgren Kristensen,mand,1923-11-28,Region Hovedstaden,55.931507329,12.35011779,,,,0,,https://pt.wikipedia.org/wiki/Preben_Lundgren_Kristensen,2026-04-06T15:50:01.217116+00:00
744,Q136489427,Q136489427,mand,,,,,323191,,,0,,https://de.wikipedia.org/wiki/Finn_Jensen_Strausholm,2026-04-06T15:50:09.174964+00:00
1199,Q29343977,Rasmus Byriel Iversen,mand,1997-09-16,Marstrup,55.2089,9.4422,184409,77.0,1.9,0,,"https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81_%D0%91%D0%B8%D1%80%D0%B8%D1%8D%D0%BB%D1%8C",2026-04-06T17:11:04.139905+00:00
1200,Q28970755,Rasmus Bøgh Wallin,mand,1996-01-02,Hellerup,55.733333333,12.566666666,189064,78.0,1.96,0,,"https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BB%D0%BB%D0%B8%D0%BD,_%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81",2026-04-06T17:11:14.632935+00:00
620,Q2131955,Rasmus Damm,mand,1988-09-18,,,,,,,0,,https://de.wikipedia.org/wiki/Rasmus_Damm,2026-04-06T15:50:01.217116+00:00
1201,Q30070893,Rasmus Esmann Ginnerup,mand,1994-08-04,Viborg,56.45,9.4,164353,,,0,,https://nl.wikipedia.org/wiki/Rasmus_Ginnerup,2026-04-06T17:11:25.667397+00:00
1202,Q1668902,Rasmus Guldhammer,mand,1989-03-09,Vejle,55.708333333,9.533333333,139811,66.0,1.83,0,,"https://ru.wikipedia.org/wiki/%D0%93%D1%83%D0%BB%D1%8C%D0%B4%D1%85%D0%B0%D0%BC%D0%BC%D0%B5%D1%80,_%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81",2026-04-06T17:11:36.548101+00:00
1203,Q114435591,Rasmus Gøtke,mand,1997-06-24,Fredericia,55.564444444,9.759722222,204044,,,0,,"https://ru.wikipedia.org/wiki/%D0%93%D1%91%D1%82%D0%BA%D0%B5,_%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81",2026-04-06T17:11:46.962300+00:00
624,Q125859687,Rasmus Jessing,mand,1978-12-08,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%99%D0%B5%D1%81%D1%81%D0%B8%D0%BD%D0%B3,_%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81",2026-04-06T15:50:01.217116+00:00
625,Q2131966,Rasmus Lehrmann,mand,1985-08-07,,,,,,,0,,https://de.wikipedia.org/wiki/Rasmus_Lehrmann,2026-04-06T15:50:01.217116+00:00
1204,Q29052712,Rasmus Lund Pedersen,mand,1998-07-09,Odense,55.4,10.383333333,194908,84.0,1.84,0,,https://sv.wikipedia.org/wiki/Rasmus_Pedersen_(cyklist),2026-04-06T17:11:57.599392+00:00
1205,Q106984738,Rasmus Lundtoft Lindbjerg,mand,2000-06-11,Give,55.8439,9.2383,245874,,,0,,https://da.wikipedia.org/wiki/Rasmus_Lundtoft_Lindbjerg,2026-04-06T17:12:08.057512+00:00
1206,Q28970255,Rasmus Mygind,mand,1989-05-08,Langå,56.392778,9.894167,132435,,,0,,https://fr.wikipedia.org/wiki/Rasmus_Mygind,2026-04-06T17:12:18.627991+00:00
1207,Q1291181,Rasmus Quaade,mand,1990-01-07,København,55.676111111,12.568888888,134345,77.0,1.87,0,,https://it.wikipedia.org/wiki/Rasmus_Christian_Quaade,2026-04-06T17:12:29.419044+00:00
1208,Q15841766,Rasmus Sterobo,mand,1991-08-11,,,,139796,,,0,,https://nl.wikipedia.org/wiki/Rasmus_Sterobo,2026-04-06T17:12:39.912726+00:00
1209,Q58880207,Rasmus Søgaard,mand,1991-08-14,,,,203209,,,0,,https://da.wikipedia.org/wiki/Rasmus_S%C3%B8gaard,2026-04-06T17:12:50.388537+00:00
1210,Q106366863,Rasmus Søjberg Pedersen,mand,2002-07-09,Esbjerg,55.470833333,8.451388888,256754,74.0,1.82,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%A0%D0%B0%D1%81%D0%BC%D1%83%D1%81_%D0%A1%D0%BE%D0%B9%D0%B1%D0%B5%D1%80%D0%B3",2026-04-06T17:13:00.926244+00:00
1211,Q99900865,Rebecca Koerner,kvinde,2000-09-22,Herlev,55.731,12.424,260883,,,0,,https://simple.wikipedia.org/wiki/Rebecca_Koerner,2026-04-06T17:13:11.539119+00:00
634,Q860397,Reno Olsen,mand,1947-02-19,Roskilde,55.641666666,12.080833333,,,,0,,https://uk.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BD%D0%BE_%D0%9E%D0%BB%D1%8C%D1%81%D0%B5%D0%BD,2026-04-06T15:50:01.217116+00:00
1212,Q330342,René Jørgensen,mand,1975-07-26,Herning,56.136111111,8.976666666,139807,60.0,1.79,0,,https://nl.wikipedia.org/wiki/Ren%C3%A9_J%C3%B8rgensen,2026-04-06T17:13:22.190258+00:00
1213,Q120201471,René W. Andersen,mand,1962-09-09,,,,240355,,,0,,https://de.wikipedia.org/wiki/Ren%C3%A9_W._Andersen,2026-04-06T17:13:32.965526+00:00
1214,Q7313819,René Wenzel,mand,1960-04-20,København,55.676111111,12.568888888,240349,,,0,,https://fr.wikipedia.org/wiki/Ren%C3%A9_Wenzel,2026-04-06T17:13:43.414326+00:00
1215,Q1584073,Ricky Enø Jørgensen,mand,1989-06-05,Ilulissat,69.216666666,-51.1,133293,,,0,,https://fr.wikipedia.org/wiki/Ricky_En%C3%B8_J%C3%B8rgensen,2026-04-06T17:13:54.009470+00:00
639,Q112162609,Rikke Balle,kvinde,2001-03-22,Nykøbing Mors,56.7981,8.8622,,,,0,,https://da.wikipedia.org/wiki/Rikke_Balle,2026-04-06T15:50:01.217116+00:00
640,Q7334060,Rikke Kornvig,kvinde,1983-10-18,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BD%D0%B2%D0%B8%D0%B3,_%D0%A0%D0%B8%D0%BA%D0%BA%D0%B5",2026-04-06T15:50:01.217116+00:00
1216,Q2153009,Rikke Sandhøj Olsen,kvinde,1972-04-20,Glostrup,55.6628,12.3972,228599,,,0,,https://da.wikipedia.org/wiki/Rikke_Sandh%C3%B8j_Olsen,2026-04-06T17:14:04.435224+00:00
1217,Q53843875,Robin Juel Skivild,mand,2001-08-21,Ryslinge,55.243055555,10.5375,215940,,,0,,https://nl.wikipedia.org/wiki/Robin_Juel_Skivild,2026-04-06T17:14:15.329128+00:00
1218,Q46503049,Rolf Stougård Broge,mand,1991-02-27,Langå,56.392778,9.894167,131938,,,0,,https://fr.wikipedia.org/wiki/Rolf_Broge,2026-04-06T17:14:25.801658+00:00
1219,Q529118,Rolf Sørensen,mand,1965-04-20,Annisse,55.9808,12.1731,114058,70.0,1.78,0,,https://uk.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BB%D1%8C%D1%84_%D0%A1%D0%B5%D1%80%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,2026-04-06T17:14:36.354821+00:00
1220,Q12333736,Ronny Lerche,mand,1968-07-23,,,,210451,,,0,,https://da.wikipedia.org/wiki/Ronny_Lerche,2026-04-06T17:14:47.218946+00:00
1221,Q17388662,Rudolf Rasmussen,mand,1918-06-18,København,55.676111111,12.568888888,255897,,,0,,https://sv.wikipedia.org/wiki/Rudolf_Rasmussen,2026-04-06T17:14:57.645741+00:00
1222,Q58771640,Sander Andersen,mand,1999-10-24,Ølstykke Stationsby,55.7765,12.1717,202662,56.0,1.72,0,,https://da.wikipedia.org/wiki/Sander_Andersen,2026-04-06T17:15:08.321557+00:00
648,Q17057654,Sandra Dolcerocca,kvinde,1975-10-11,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BB%D1%8C%D1%87%D0%B5%D1%80%D0%BE%D0%BA%D0%BA%D0%B0,_%D0%A1%D0%B0%D0%BD%D0%B4%D1%80%D0%B0",2026-04-06T15:50:01.217116+00:00
1223,Q55422447,Sanne Schmidt,kvinde,1974-12-08,,,,226916,,,0,,"https://ru.wikipedia.org/wiki/%D0%A8%D0%BC%D0%B8%D0%B4%D1%82,_%D0%A1%D0%B0%D0%BD%D0%BD%D0%B5",2026-04-06T17:15:18.851079+00:00
650,Q114347973,Sara Aaboe Kallestrup,kvinde,2007-04-19,Viborg,56.45,9.4,,,,0,,https://da.wikipedia.org/wiki/Sara_Aaboe_Kallestrup,2026-04-06T15:50:01.217116+00:00
1224,Q106974037,Sebastian Andreasson,mand,2002-04-15,Albertslund,55.6597,12.3617,242312,,,0,,https://fr.wikipedia.org/wiki/Sebastian_Andreasson,2026-04-06T17:15:29.332149+00:00
1225,Q112749209,Sebastian Brandt Christiansen,mand,2006-12-07,Nørre Asmindrup,55.8827,11.6078,282370,,,0,,https://da.wikipedia.org/wiki/Sebastian_Brandt_Christiansen,2026-04-06T17:15:39.877479+00:00
1226,Q23668704,Sebastian Fini,mand,1995-03-26,Hellerup,55.733333333,12.566666666,193463,69.0,1.74,0,,"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BD%D0%B8,_%D0%A1%D0%B5%D0%B1%D0%B0%D1%81%D1%82%D1%8C%D1%8F%D0%BD",2026-04-06T17:15:50.331345+00:00
1227,Q58841531,Sebastian Kolze Changizi,mand,2000-12-29,Silkeborg,56.166666666,9.55,211817,,,0,,"https://ru.wikipedia.org/wiki/%D0%A7%D0%B0%D0%BD%D0%B3%D0%B8%D0%B7%D0%B8,_%D0%A1%D0%B5%D0%B1%D0%B0%D1%81%D1%82%D1%8C%D1%8F%D0%BD",2026-04-06T17:16:00.832821+00:00
1228,Q127803,Sebastian Lander,mand,1991-03-11,Køge,55.45,12.183333333,139771,70.0,1.75,0,,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D0%BD%D0%B4%D0%B5%D1%80,_%D0%A1%D0%B5%D0%B1%D0%B0%D1%81%D1%82%D1%8C%D1%8F%D0%BD",2026-04-06T17:16:13.249331+00:00
1229,Q102353593,Sebastian Nielsen,mand,2000-08-27,Rødovre,55.6811,12.4558,209007,,,0,,https://nl.wikipedia.org/wiki/Sebastian_Nielsen,2026-04-06T17:16:23.699024+00:00
1230,Q99236881,Sebastian Ryttersgaard,mand,1999-12-22,Aalborg,57.05,9.916666666,221868,,,0,,https://da.wikipedia.org/wiki/Sebastian_Ryttersgaard,2026-04-06T17:16:34.226453+00:00
1231,Q124748326,Selma Viktoria Wehberg,kvinde,2007-08-28,Odense,55.4,10.383333333,303216,,,0,,"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%85%D0%B1%D0%B5%D1%80%D0%B3,_%D0%A1%D0%B5%D0%BB%D1%8C%D0%BC%D0%B0",2026-04-06T17:16:44.820944+00:00
659,Q124807862,Signe D. Strandvig,kvinde,1978-11-27,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D0%BD%D0%BD%D0%B2%D0%B8%D0%B3,_%D0%A1%D0%B8%D0%B3%D0%BD%D0%B5",2026-04-06T15:50:01.217116+00:00
1232,Q50098616,Silas Zacharias Clemmensen,mand,1996-10-25,Rakkeby,57.4044,9.9242,196423,,,0,,https://da.wikipedia.org/wiki/Silas_Zacharias_Clemmensen,2026-04-06T17:16:55.331117+00:00
1233,Q126683083,Silje Weitze Antvorskov,kvinde,2004-10-12,Frederiksberg,55.6779,12.5327,314214,,,0,,https://da.wikipedia.org/wiki/Silje_Weitze_Antvorskov,2026-04-06T17:17:05.912389+00:00
1234,Q18953971,Simon Andreassen,mand,1997-08-30,Odense,55.4,10.383333333,190445,68.0,1.77,0,,https://sv.wikipedia.org/wiki/Simon_Andreassen,2026-04-06T17:17:18.666434+00:00
1235,Q106871171,Simon Bak,mand,2000-02-12,Odense,55.4,10.383333333,245872,,,0,,https://fr.wikipedia.org/wiki/Simon_Bak,2026-04-06T17:17:29.846950+00:00
1236,Q20736148,Simon Bigum,mand,1993-04-10,Svendborg,55.059722222,10.61,158609,,,0,,https://fr.wikipedia.org/wiki/Simon_Bigum,2026-04-06T17:17:40.905833+00:00
1237,Q107473830,Simon Dalby,mand,2003-01-29,Holstebro,56.358055555,8.6175,256767,,,0,,https://vo.wikipedia.org/wiki/Simon_Dalby_(saikulan),2026-04-06T17:17:51.415831+00:00
666,Q125855934,Simon Tarp Jensen,mand,1982-08-05,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%99%D0%B5%D0%BD%D1%81%D0%B5%D0%BD,_%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD_%D0%A2%D0%B0%D1%80%D0%BF",2026-04-06T15:50:01.217116+00:00
1238,Q28835920,Simone Eg,kvinde,1998-04-06,Kibæk,56.0344,8.8547,179876,,,0,,https://da.wikipedia.org/wiki/Simone_Eg,2026-04-06T17:18:01.940054+00:00
1239,Q60673584,Sofie Heby Pedersen,kvinde,2001-02-01,Aalborg,57.05,9.916666666,233018,,,0,,"https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D0%B4%D0%B5%D1%80%D1%81%D0%B5%D0%BD,_%D0%A1%D0%BE%D1%84%D0%B8_%D0%A5%D0%B5%D0%B1%D1%8E",2026-04-06T17:18:12.486264+00:00
1240,Q106237832,Solbjørk Minke Anderson,kvinde,2004-08-15,Rigshospitalet,55.696,12.5664,260877,,,0,,https://nl.wikipedia.org/wiki/Solbj%C3%B8rk_Minke_Anderson,2026-04-06T17:18:22.946598+00:00
1241,Q96755411,Steen Michael Petersen,mand,1959-10-29,København,55.676111111,12.568888888,173174,,,0,,https://fr.wikipedia.org/wiki/Steen_Michael_Petersen,2026-04-06T17:18:33.639891+00:00
1242,Q20736158,Stefan Djurhuus,mand,1990-04-07,Amager,55.616666666,12.616666666,188813,,,0,,https://da.wikipedia.org/wiki/Stefan_Djurhuus,2026-04-06T17:18:44.493792+00:00
1243,Q84762296,Stian Rosenlund Richter,mand,2002-04-04,Tønder,54.942777777,8.863888888,242307,72.0,1.92,0,,https://fr.wikipedia.org/wiki/Stian_Rosenlund,2026-04-06T17:18:54.950937+00:00
1244,Q106628437,Stig Larsen,mand,1962-02-18,Odense,55.4,10.383333333,250967,,,0,,https://de.wikipedia.org/wiki/Stig_Larsen,2026-04-06T17:19:05.428817+00:00
1245,Q107325498,Stinus Kæmpe,mand,2001-02-26,København,55.676111111,12.568888888,252180,59.0,1.8,0,,https://da.wikipedia.org/wiki/Stinus_K%C3%A6mpe,2026-04-06T17:19:16.503114+00:00
675,Q125862170,Susanne Berg,kvinde,,,,,,,,0,,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B3,_%D0%A1%D1%83%D1%81%D0%B0%D0%BD%D0%BD%D0%B5",2026-04-06T15:50:01.217116+00:00
676,Q12337810,Susanne Lindberg,kvinde,1871-11-05,,,,,,,0,,https://en.wikipedia.org/wiki/Susanne_Lindberg,2026-04-06T15:50:01.217116+00:00
677,Q18057042,Svend Erik Bjerg,mand,1944-11-16,Maribo,54.7753,11.5035,,,,0,,https://pt.wikipedia.org/wiki/Svend_Erik_Bjerg,2026-04-06T15:50:01.217116+00:00
1246,Q119828453,Sylvester Vittinghus Stokbro,mand,2007-07-16,Nørre Jernløse,55.6637,11.6253,292553,,,0,,https://da.wikipedia.org/wiki/Sylvester_Vittinghus_Stokbro,2026-04-06T17:19:27.037574+00:00
1247,Q3511555,Søren Kragh Andersen,mand,1994-08-10,Strib,55.5367,9.7722,168755,73.0,1.78,0,,https://sv.wikipedia.org/wiki/S%C3%B8ren_Kragh_Andersen,2026-04-06T17:19:37.541310+00:00
1248,Q526433,Søren Lilholt,mand,1965-09-22,København,55.676111111,12.568888888,168006,72.0,1.82,0,,https://sv.wikipedia.org/wiki/S%C3%B8ren_Lilholt,2026-04-06T17:19:48.030665+00:00
1249,Q2380221,Søren Nissen,mand,1984-12-14,København,55.676111111,12.568888888,136560,65.0,1.83,0,,"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D1%81%D1%81%D0%B5%D0%BD,_%D0%A1%D1%91%D1%80%D0%B5%D0%BD",2026-04-06T17:19:58.538671+00:00
